,Excitatory L6,Excitatory L5,Inhibitory Sst,Inhibitory Vip,Excitatory L4,Inhibitory Pvalb,Inhibitory Other,Excitatory L2/3,Astro,Other,Endo,Olig,Smc,Neuron Other,Micro
32,0.047841476834664796,0.03488528782180702,0.04374340694177115,0.04277699992094004,0.09326669751594255,0.10866648390967203,0.04687941980533321,0.13729814450993633,0.05705154254018131,0.10319692541593999,0.23868361981953187,0.002552837645762223,0.023233323907748352,0.009948802253364556,0.009975031157404585
33,0.04909084060127767,0.07258553823835998,0.032088973204851476,0.05797755157449601,0.06715927726209857,0.043159958530031864,0.07112056809702924,0.15198977760902035,0.08907275389394326,0.045190952785756695,0.1686443526574087,0.0007354595068703135,0.06378412187278218,0.0035484421887217693,0.08385143197735193
34,0.038558380204647476,0.048971991359955495,0.04666970006833282,0.06445820081984767,0.04685134134534511,0.05008420717059098,0.05101601484914284,0.18521177856633045,0.0549374286687053,0.08871701624867576,0.1508232180608523,0.00720699659050882,0.03198733279868625,0.0788853685846767,0.05562102466370206
35,0.03125907515192162,0.038315061912302786,0.034573821587019334,0.051878370626174085,0.030086918411948556,0.09007440800347112,0.05739045626571883,0.12911051695579423,0.022016382723362697,0.06089907410401611,0.1616410634606286,0.03496535239020969,0.06546534506592665,0.062469807074436154,0.12985434626706957
36,0.03891201468113883,0.03209089174057884,0.00972834049247159,0.05366900867538913,0.02765138234643004,0.060792594431204675,0.0391659540500967,0.09955620385337753,0.03789772027668162,0.0635520452828796,0.13338464547345366,6.478850006935485e-05,0.06642196679472291,0.16133826257845021,0.1757741808230553
37,0.04514441611209883,0.03048057615958725,0.05530483222759558,0.0383915786266834,0.010851236082945965,0.06723027192716953,0.14136735347242022,0.003064454408131201,0.07261160884064718,0.02043831048830459,0.2035161969636777,0.007097068422857121,0.026528334706214355,0.14827675612217892,0.12969700543948814
38,0.11300063912746719,0.07795579784395004,0.07724382249906359,0.10755087778543694,0.015740354287502766,0.08552798166621525,0.023604650992346238,0.20047919842978293,0.03610504253015627,0.10979414919631854,0.023891897808079376,0.04923062003106567,0.07769085261831692,0.00011203511382296237,0.0020720800704753383
39,0.05817790130424243,0.03043642245207995,0.040891909209904945,0.06531943724063762,0.010063582462415758,0.0817940161443962,0.07836609640724936,0.004684384520161745,0.03311879241775618,0.009192264981186124,0.0835263853084532,0.2684646781211618,0.020785723033414156,0.21176255307736702,0.0034158533195735017
40,0.04826180381278254,0.020007279084370763,0.035133128016935654,0.10358301266655547,0.013219073497156312,0.06371424954011069,0.07348961142380266,0.03245391139281603,0.05331696833660527,0.12549644871117238,0.0353285229893028,0.33423397498311147,0.04517694114033473,0.0088248055630609,0.007760268841882335
41,0.05977969031799381,0.023982052304910035,0.06789833915509212,0.053111422620864324,0.005873343419237956,0.06332327024280836,0.026973194847031083,0.047336066322942245,0.08021500553216676,0.17131035579894657,0.03205794276186824,0.2876699565487208,0.07830583774898407,0.0015758866782460744,0.0005876357001875656
42,0.135683893587672,0.08319268867744228,0.08902070143236658,0.04374373250655362,0.03602858353617676,0.017807136250348497,0.0840933122737627,0.002569567986110618,0.06928261518370407,0.08759989078802796,0.015238388026827575,0.10618788295553985,0.09363225946461341,0.08948783165283748,0.046431515678016594
43,0.207821523414036,0.055351648654784334,0.0572549345262924,0.07062159274453854,0.050311072779761566,0.06970900321131789,0.0397419619681691,0.011799312535467654,0.07160672408878169,0.02680357955328332,0.07470780399057023,0.02439722632734433,0.10488035623646323,0.04627336847713452,0.0887198914920552
44,0.14087237377798406,0.0728241265326372,0.0695367545919217,0.061674311036109083,0.03442337172016781,0.16171155440405682,0.024355521727419237,0.019014332216199994,0.0945607513572611,0.050837176286149706,0.06385337395244639,0.029778682630762377,0.035832481508765245,0.004538602280982982,0.13618658597713632
45,0.0571506200557799,0.10857752676590487,0.0936906551787135,0.06873271699707402,0.0065923102701014044,0.06673719918475696,0.052878766776502294,0.11317468202516051,0.13450030363118476,0.07502577091350582,0.1287684254410064,0.022998998624364112,0.07079904786004229,5.9216952827208115e-05,0.0003137593230759843
46,0.06086417055002615,0.1623271639947609,0.05081717478087104,0.06209142564768648,0.016607955547689023,0.05198004758298718,0.07388935166155577,0.00041464861937753054,0.1222221534640212,0.05586534180716736,0.037401870796894554,0.04967817753835871,0.050415224130103554,0.10194540232181082,0.1034798915566897
47,0.04650509064930173,0.22492060041561163,0.08098016837407447,0.09658249679342343,0.039212480197358145,0.06245342043071033,0.1556226625460804,0.046316965083289564,0.08101156436943714,0.06623097728186993,0.009276696637654042,0.001963887049062419,0.0633777789138145,0.009045076226347546,0.01650013503196472
48,0.044790665286499415,0.14586825479961135,0.06814339648462331,0.0683906034608316,0.1391537262695903,0.08359102889203354,0.08042506501758993,0.001702455128886826,0.058543885365506594,0.05203814096582559,0.039191088980534895,0.01714082225341692,0.08667864354208951,0.07961818525435624,0.03472403829860398
49,0.05012335283654728,0.06862077917397381,0.04495824234775993,0.05110895582644654,0.19578316157282924,0.11665782193718263,0.0370731437667858,0.00016383898673203524,0.06841077943543619,0.008149503720245067,0.03755492965973969,0.007618094558648291,0.10620175592585228,0.07923537080934036,0.12834026944248086
50,0.07123830600251348,0.01058320840717302,0.025968819392896567,0.061591304208941794,0.16205577511719843,0.1212152610941129,0.07310625140659734,0.005212131847233314,0.039575262715687384,0.04188165494075802,0.08742955409091713,0.002611422071907799,0.02571227679888953,0.263613395643164,0.008205376262009284
51,0.05811185470757892,0.029273150718212137,0.04081665898080446,0.07146645303679314,0.06952330443704348,0.07642657650695074,0.07276856868261951,0.14436588957009916,0.05159556571716493,0.011792797523399144,0.12556705660507922,0.023070081747904217,0.05275688175355319,0.04647384801768306,0.1259913119951147
52,0.06410709786037075,0.02064418973541085,0.05552725016535197,0.0516201799849877,0.018934971278224636,0.15717672185153478,0.0359363022845152,0.17222713358343802,0.0348121593120897,0.025110083067596798,0.019972119048515802,0.0007164289964270719,0.06059017639496193,0.20107135343598462,0.08155383300059019
53,0.0851901330092296,0.005912894521591104,0.069662789433365,0.11888954863011417,0.13408333404251824,0.043135938742812345,0.07101225086393095,0.21588530399674638,0.04237848510892779,0.024064558752478638,0.00025131040621524143,0.05302621910631629,0.06012346480291376,0.0004660352044059743,0.0759177333784345
54,0.0672053591028417,0.001175281275447862,0.159905874102415,0.08347422479238473,0.05511929481043659,0.02225267474239292,0.06565723283936738,0.24215401147719975,0.04460735459569943,0.05121717903209886,0.02067190597199113,0.014723402749631683,0.10644232779186318,7.198663212302145e-05,0.06532189008410678
55,0.029454999480105312,0.011524311703670641,0.0580138468220614,0.060578985571162515,0.056284015752288474,0.023705363837126275,0.18169289214380804,0.07572301228473488,0.10315952619878864,0.047309634839501485,0.027162619154725093,0.008399539504566922,0.09886922166888211,0.00010811558855364133,0.21801391545002458
56,0.05703149856286536,0.025602146522665122,0.03434985823637507,0.017903738201149523,0.012691175162729945,0.08361794711978952,0.15272696487468798,0.00471033796704038,0.18809123380656487,0.16866162590758313,0.19806565282747643,0.0034731171850380747,0.0024425441932768785,0.0002814740891610872,0.05035068534359662
57,0.0700912423032304,0.10547826771370894,0.050032357700043606,0.04173109180134011,0.00011358033750331694,0.060240182246213504,0.07837406362704541,0.13374203649245847,0.04085556191128759,0.0443582187235474,0.045538477328922924,0.08377481898521721,0.07015167992236844,0.0010021644055726786,0.17451625650153998
58,0.02853481960156003,0.14075899962498423,0.025664566913715006,0.05636381866228018,0.03518014007520238,0.05701523241664879,0.08091283911394913,0.008037245094090512,0.11186167622955263,0.05954659470394559,0.0970220842753241,0.14957716696314194,0.06358654437814677,0.000120286191472158,0.08581798575598655
59,0.06684107680741452,0.00803629033304758,0.08747234728699715,0.07477850573696825,0.02236140886406669,0.03287043454431694,0.05271711230243253,0.006351314583416833,0.03686044885860646,0.07375073274792564,0.08829981786294828,0.2956829715538176,0.1401226336930517,0.011296066550789198,0.00255883827420065
60,0.05431928885237083,0.0015336182552012467,0.04724291423132536,0.062157301860915816,0.015670089819995077,0.06498638092103859,0.08520094413149276,0.019158972674319187,0.011873949404038204,0.09211338251183049,0.06102238984575162,0.3544765311195957,0.09644740903662415,0.0014144153385695281,0.03238241199693144
61,0.10801172021658073,0.1220869958506054,0.04533147392250541,0.059797561827743255,0.001221623774492101,0.06888214075077975,0.08595676149088566,0.001761249624853044,0.04248561466683711,0.10254928877855454,0.05890489198155844,0.08995253227348124,0.049148606102274145,0.12475498962941658,0.039154549109432585
62,0.12560622349195535,0.03741772978492901,0.1004956765610015,0.04073165138894284,0.06212206575095815,0.045183236669798864,0.05395107940293964,0.048954271057447214,0.07212438017647542,0.12442061076576769,0.02361806028895523,0.03376136499124325,0.0516760865775065,0.17974227917632807,0.00019528391575129937
63,0.16882797450413944,0.05102805439396266,0.09220518329715721,0.06918729853440272,0.04194314815096702,0.07002999599948426,0.04761196760238481,0.0008698643629422557,0.03941664354125542,0.013632276150722862,0.05037687089029762,0.03107989677400858,0.0863049103216338,0.1711439680304901,0.06634194744615128
64,0.09004603857668116,0.19790164333189214,0.09219653657983543,0.05312954630587646,0.0007542215992719654,0.014486828096532891,0.11169305470937614,0.02403334975628074,0.07798688638226471,0.05536030408916046,0.0007053658437991778,0.014587232694721584,0.05664644814844367,0.2103032776117597,0.0001692662741037513
65,0.07082866852553386,0.22229392163617645,0.06279240467748619,0.08865443142931229,0.0023929528341233314,0.09182137154301948,0.024203610065821474,0.0019796589313979536,0.05714907519814447,0.07164813830051535,0.03574589991784569,0.12329476491256838,0.08961005991618634,0.0005378538109681214,0.057047188300900616
66,0.05483558920703418,0.15365058946054772,0.0769713844650809,0.054355250346918155,0.015618100905518637,0.0831087119030219,0.058352944364133026,0.21632024218380036,0.08028843880530996,0.011566689553614154,0.025559954111279017,0.0009657671662815562,0.007900395947572116,0.04825059649267403,0.1122553450872143
67,0.02929940055200563,0.09870312713319807,0.05596923082313604,0.07528709140217042,0.1355459708962196,0.05018552231416666,0.0458592259433688,0.0006301881565306195,0.037917693133211,0.052246144972619375,0.11712063644888483,0.04915165939989174,0.040016665923463535,0.0007731449858924026,0.2112942979152413
68,0.05354102947917722,0.0265034063732312,0.04047978996367889,0.0626021043157444,0.22905984447140723,0.0866549841617963,0.031273340343654546,0.0007801449869380493,0.0732773656063979,0.09487456224451964,0.08621760698600192,0.023810682609093053,0.032399164330674884,0.10306350810427502,0.055462466023409776
69,0.07290309109334381,0.040876644566601346,0.0590886627019961,0.06792555456141053,0.2413453964516399,0.052450179381090686,0.05796706079577228,0.0005874636077325322,0.05176134090059729,0.053110246692312596,0.03851816193962324,0.06356014115741111,0.05745638613082434,0.09735164261910095,0.045098027400543264
70,0.0777706558948169,0.06674466227567717,0.06238652606188651,0.0703200514890884,0.1844259551660271,0.10394923666754566,0.062405837944829325,0.0429987949991039,0.07915567375224804,0.024607759011302955,0.03367144341672281,0.041933830618675616,0.11736398226048966,0.0019023485410375287,0.03036324190054841
71,0.06909259087169826,0.03325254569300437,0.036410530369794046,0.10621354838618055,0.08137222044803549,0.05625129792449757,0.10807533406158082,0.18814098731294163,0.08108870006534191,0.05944468710743935,0.04452286126345305,0.012212748855487014,0.09948644779025516,0.0004767355412717352,0.023958764309019033
72,0.05776613538175795,0.04179202032660547,0.05819356711599807,0.09568486022596902,0.07520255994728144,0.16315371983247803,0.06206505624479205,0.1338011933376369,0.08118871731953416,0.056358027840113865,0.05470685402552159,0.025666116658898144,0.059648851917923025,0.031120323723804914,0.0036519961016853843
73,0.08561531469765388,0.013888715958466627,0.058274934489848794,0.05238026504218028,0.0006043435765835552,0.04221610261398586,0.06166178592554615,0.30968645122262795,0.04870550522317561,0.02610850206125947,0.04964788413301878,0.009792570236138188,0.07051903440870635,0.04152489485440785,0.1293736955564007
74,0.015488045669990626,0.06733416669335444,0.05303004452612602,0.08752797926929251,0.0015831087228900236,0.0857144079891364,0.14999640281890564,0.004400735084758943,0.08474398858593674,0.028318941459152088,0.0007762042316384531,0.027583301380816355,0.06547058971544013,0.00023078185921377237,0.32780130199334784
75,0.08085150864714362,0.055555121944806204,0.01422229508031612,0.13864755231140288,0.008810328707753856,0.13948473021687188,0.03188413230245337,0.004218287044225305,0.25959008573083275,0.15901134163675731,0.0013786224623797173,0.0824915753092085,0.01705328368116502,0.004510779132456644,0.002290355792226821
76,0.008744943546782125,0.12484888211397359,0.04687608911931948,0.0946899610441222,0.15992831239786867,0.019992283865867475,0.24491339450169144,0.0008727810622706302,0.052647709958999395,0.06516663167190397,0.005476465798069196,0.006322314363931991,0.11967954671712977,0.011836671108880358,0.03800401272918972
77,0.06697529552194503,0.17469464156640577,0.11775120697334286,0.13020110191220646,0.008801916528331606,0.023297898119392157,0.036574037588788876,0.0003387384104679746,0.20540701908444065,0.06348059429353524,0.01241664842764048,0.0395704653210717,0.08702032158641487,0.0008190714393567656,0.03265104322665953
78,0.026472429976118712,0.04346148282248516,0.06621819461568255,0.05274659332143586,0.0656581325292058,0.08400639438137604,0.06573120700408894,0.0004024725628176873,0.06798189351572753,0.13918721257146055,0.06611948189911118,0.32130774921448535,0.00021327190835338216,0.00036015080567371025,0.00013333287197756302
79,0.04392165511313601,0.07366082294976666,0.048039196329031454,0.06397968661154958,0.011291616236845407,0.0337106649237241,0.10425790134918037,0.008738475820907024,0.06694983414534762,0.09566604847074364,0.05924942297274544,0.3052877571657313,0.07874386350697471,0.006307587622022645,0.00019546678229402596
80,0.11902810168751407,0.08822824610330914,0.05845574639990649,0.07696058193676698,0.0047467897045227634,0.0668353671255268,0.0852083178984971,4.257582964308754e-05,0.062165970703968246,0.05866050859057158,0.06682362847960334,0.017166327012211696,0.10053108294010263,4.4770506794307014e-05,0.19510198508106175
81,0.15486022052313655,0.03541238160052207,0.06681908720233502,0.07770946186598959,0.009797286204117352,0.024921720321088515,0.05623732376308638,0.07933809144056986,0.05015506835356851,0.13234607298843037,0.10802424474530531,0.030371816658926513,0.05704639235397769,0.04806825475881788,0.06889257722012837
82,0.08417083744888404,0.06305658535270148,0.05922289458786594,0.07770136798108215,0.020864851668445518,0.23152493231428986,0.07901565830991872,0.018108091248275768,0.12722485001549275,0.021619572215357874,0.1449767691259874,0.03950557500799034,0.03288306037974742,3.783379713771513e-05,8.712054682303677e-05
83,0.06112663132083114,0.08935685469150234,0.06465249684017518,0.06237607806806867,0.020693403398961054,0.14768569933690542,0.10258967097551146,0.045242248573457926,0.08572930411829707,0.050409335361563085,0.07194132183841083,0.04994224671232111,0.04095686944756286,0.00011330435652242773,0.1071845349599094
84,0.04015963042848952,0.2557441435014102,0.09597632623097853,0.09448782264654226,0.0031839338545666157,0.07342222149755046,0.07948980830668338,0.0021081948529401277,0.11711861448360111,0.01865602690854233,0.02160122827375808,0.0014403920388826926,0.08369515226832207,9.622084404885838e-05,0.11282028386368374
85,0.049763024803236175,0.12044998327457439,0.03193683304348416,0.033498747467435745,0.014686034182312582,0.05484332276538403,0.05136771564578578,0.013599931670705178,0.06816088000490517,0.0933966972085845,0.044009719747186746,0.03650379857678285,0.08109763468486618,0.25283969175097076,0.05384598517378575
86,0.07045282835481333,0.05191799238179518,0.10731427573151354,0.06380948316671106,0.1674578650223319,0.04868009664230739,0.09434263923788225,0.0007516974363747378,0.06431958630689975,0.03277439672524505,0.12809903687530094,0.06661364747088194,0.083176662301899,0.0016139289292510706,0.01867586341679286
87,0.03251850113261465,0.08607198788822848,0.06698253849429574,0.06329154052296801,0.27892987734961305,0.04436135708193973,0.05243477056161552,0.08838344689742057,0.08922951484233893,0.04466912597166296,0.013617756616093496,0.025964913980615723,0.07573823231322215,0.00023867228691692015,0.037567764060454076
88,0.06277137507492526,0.01626187396252162,0.06142732283790787,0.06074608670118959,0.22622671443338932,0.060052161708453816,0.029335790130720203,0.00017041363025310576,0.048732763900270606,2.3384196426899538e-05,0.09814368356909489,0.007845028653626988,0.07531723418496152,0.11930234250018859,0.1336438245160697
89,0.03288732025717286,0.057669886456628246,0.07253161595251138,0.060637168360538306,0.13338430372180773,0.09518397514079828,0.04321610427316322,0.12318947471749761,0.048014089004157844,0.11041643373794853,0.03523561979766408,0.0827809543815084,0.05021048435253055,0.0015153417140869642,0.053127228131985976
90,0.05321161172706601,0.03165165639592735,0.08148004563953563,0.045660282371653524,0.052625775524607975,0.04702581270999865,0.01879815282820858,0.189067484435978,0.06221184092396774,0.03605287355727063,0.0620608896497659,0.011768571617965075,0.06342826141436703,0.14365072997295047,0.1013060112307374
91,0.05346261083119947,0.0039904757612996365,0.041655888546146616,0.05084277739126036,0.005361972712708562,0.0024243074351306625,0.07570827806119125,0.0450807146099893,0.033147982858522856,0.03339885991755042,0.012721153002865242,0.045642556286146246,0.11161434630386859,0.2957610617314722,0.18918701455064857
92,0.026653334067083378,0.026506985840093065,0.016960643840399647,0.04210137539851494,0.06066880262243063,0.07381229474955268,0.06632367805638754,0.1989013517004585,0.07643910705036754,0.007550329417545146,0.08264793612502082,0.010090873695829448,0.03515980427002219,0.17845556036333046,0.097727922802964
93,0.03334724544718734,0.021189134432677743,0.03882984869177323,0.036208360519866915,0.04753059224800782,0.0486795619679908,0.0328967474045275,0.046434463059583105,0.10696594924647604,0.002132825011986782,0.003834354694263156,0.028326844250493432,9.171789231591922e-05,0.11993792155338445,0.43359443357946575
94,0.04865578924745768,0.030781119536836182,0.044467674064797305,0.04518603957540082,0.02527352839663903,0.046508199402749716,0.0802394520636346,0.005584164186739024,0.0729086475565532,0.026268892698420837,0.002434988313112457,0.1717582362357754,0.1230186919163441,0.0033704302559249195,0.27354414654961473
95,0.06661837262108013,0.16529657684989166,0.07106773569990822,0.1069881948332008,0.0023109168776019877,0.04738434295047277,0.06142474272418334,0.011001543843103806,0.054336196987418955,0.10480122311263798,0.1394937449743729,0.08990620270338133,0.04149049501387065,0.0024448793979045865,0.0354348314109709
96,0.02678007604380723,0.052662688585525315,0.057782074798527656,0.03741145054525502,0.02667413935910188,0.031056087827552648,0.07674775132264416,0.032281162681224385,0.06693859418779011,0.12680876161801516,0.048016107996465794,0.2570907746987022,0.04014944168259271,0.000542388750170542,0.1190584999026252
97,0.051420192040133025,0.04576708453422121,0.05450831944420671,0.07215986248777918,0.038320319840987375,0.04245262939096658,0.045680358925501055,0.002041768459548887,0.1058597226388387,0.1038808617698464,0.009473022894562257,0.37809897805458914,0.04946686819289475,1.568107179468451e-05,0.0008543302541300447
98,0.054512767129866496,0.08309894763789556,0.03255579894496753,0.04467751814641901,0.0026143542224563625,0.0485619821733211,0.018291654233822407,0.05919484307675437,0.0399841884102508,0.030366448390901808,0.06094754407709102,0.24508406800355928,0.03271399389408414,0.19516709039127977,0.05222880126733035
