,Astro,Endo,Excitatory L2/3,Excitatory L4,Excitatory L5,Excitatory L6,Inhibitory Other,Inhibitory Pvalb,Inhibitory Sst,Inhibitory Vip,Micro,Neuron Other,Olig,Other,Smc
12,0.07701649,0.12779172,0.024237236,0.07386125,0.1668291,0.023728082,0.024209404,0.14742261,0.008867586,0.040108748,0.042676106,0.05825747,0.031146733,0.10925723,0.044590328
13,0.029370904,0.13267533,0.037336074,0.021027474,0.026457166,0.034285557,0.03372171,0.076894574,0.1505866,0.008929865,0.1746605,0.004189539,0.03397556,0.19789535,0.037993796
14,0.048338182,0.12074085,0.0126902945,0.039089262,0.111068316,0.10658308,0.0185427,0.061882887,0.07314689,0.080375835,0.069620416,0.050766338,0.08728616,0.07166284,0.04820581
15,0.09974017,0.149955,0.1520842,0.07982446,0.07481866,0.024528312,0.04784046,0.0064628078,0.05375368,0.0094354935,0.02607554,0.08967757,0.040084977,0.092505865,0.053212836
16,0.02422323,0.13452215,0.02513346,0.03850769,0.087618366,0.06878578,0.1108265,0.008474731,0.08901596,0.031184405,0.05612349,0.13842437,0.02372676,0.1225003,0.040932827
17,0.09372313,0.023831047,0.1026223,0.028042533,0.09361638,0.03248018,0.01317926,0.041484013,0.129302,0.017595138,0.025187518,0.06559217,0.15685007,0.063503936,0.1129904
18,0.09378036,0.12569119,0.016802656,0.03998527,0.107773595,0.027308183,0.031274468,0.056064285,0.03484872,0.08521874,0.10509554,0.0751304,0.03671301,0.108439736,0.0558738
19,0.12677188,0.18692733,0.0024070514,0.034243554,0.07622789,0.08616857,0.038716216,0.062200766,0.0442875,0.03364842,0.08723949,0.047143295,0.04102752,0.10778622,0.025204394
20,0.040843043,0.18451811,0.04543046,0.047172166,0.16034704,0.021942953,0.060817134,0.03793588,0.06629975,0.05974636,0.044761814,0.06906496,0.10860332,0.012889861,0.039627235
21,0.07974943,0.18773413,0.046559177,0.043960858,0.09197874,0.028551677,0.021448715,0.02757379,0.098990224,0.03199425,0.10718229,0.0232417,0.11345677,0.06073801,0.0368401
22,0.036980677,0.105781876,0.025165472,0.08833047,0.061664738,0.035745393,0.012176477,0.058787562,0.038860578,0.025353987,0.015724704,0.07338239,0.119516335,0.14624092,0.15628839
23,0.10776165,0.12172444,0.09344155,0.049895182,0.058711916,0.04702566,0.04819597,0.03581354,0.013545185,0.017735584,0.05363322,0.05496798,0.10964566,0.09429986,0.093602635
24,0.053707134,0.1623212,0.04176548,0.080186374,0.054281108,0.028613463,0.028652765,0.048787452,0.019726494,0.028657861,0.044333674,0.040173903,0.10781865,0.14460076,0.116373725
25,0.042393666,0.09391349,0.06773817,0.05244891,0.023745405,0.12602618,0.031130046,0.009539935,0.040094387,0.0058503198,0.030109584,0.12588245,0.12630534,0.11598986,0.10883217
26,0.10396276,0.08803268,0.09139118,0.077734865,0.07436536,0.038256317,0.042120114,0.06786338,0.008741128,0.04327598,0.022237308,0.015958974,0.2185149,0.023067672,0.08447735
27,0.02318406,0.09081491,0.004709326,0.036732912,0.05739175,0.0043033366,0.018749403,0.07707032,0.054523434,0.06474923,0.12293608,0.041440476,0.12262323,0.18826635,0.092505224
28,0.016516868,0.044091705,0.055943087,0.020376155,0.038443167,0.017935276,0.021207005,0.03686974,0.18413663,0.025063118,0.046266377,0.13014978,0.045190174,0.21724598,0.10056491
29,0.04040788,0.10649631,0.020519672,0.083287105,0.026644256,0.033237513,0.052837666,0.091009766,0.022483602,0.029883893,0.117517,0.07745876,0.0565532,0.108173,0.13349028
30,0.052884728,0.04667438,0.05048279,0.096054435,0.13944986,0.04591011,0.021631205,0.1163162,0.01673873,0.0357573,0.09894418,0.041894164,0.04363596,0.09310886,0.100517094
31,0.13690996,0.15703782,0.15456508,0.011271104,0.033656627,0.029216792,0.017465837,0.024943912,0.056669295,0.07974275,0.08947636,0.027517406,0.06637627,0.021205584,0.09394512
32,0.057195026,0.16884573,0.048107777,0.010937224,0.06302155,0.06735106,0.022538915,0.060333528,0.018133163,0.07699535,0.1398957,0.05582164,0.03087061,0.039748058,0.14020464
33,0.08329769,0.25288847,0.016766476,0.022698922,0.01094895,0.025126532,0.07221347,0.080636024,0.030610787,0.04220673,0.07655325,0.082429394,0.022417674,0.1232078,0.05799772
34,0.041659266,0.13822192,0.08895178,0.024989543,0.029939981,0.021915076,0.008441421,0.09724196,0.024607206,0.06769838,0.092381716,0.20177619,0.07458034,0.05683351,0.030761685
35,0.046461165,0.0548758,0.061706416,0.02698843,0.013909799,0.00919834,0.10680136,0.0520913,0.051574115,0.053243514,0.082693025,0.14420533,0.13892783,0.049889266,0.10743414
36,0.059649907,0.12242185,0.05860438,0.15303901,0.10654439,0.034473162,0.009059954,0.0921518,0.035364125,0.020498043,0.040379737,0.04945611,0.08422425,0.11232203,0.021811303
37,0.1507719,0.07115482,0.0399403,0.008352137,0.09151542,0.0514222,0.01799076,0.12687539,0.038322482,0.033762656,0.052972984,0.05981021,0.08659579,0.10656817,0.063944824
38,0.05158674,0.05318355,0.010524228,0.003935234,0.05327483,0.036146678,0.0100583825,0.067338474,0.20134582,0.061230786,0.1482487,0.14930032,0.03303276,0.043926075,0.076867506
39,0.058147147,0.09781509,0.062587,0.010846582,0.13298981,0.049473226,0.015551929,0.04856989,0.07895169,0.017563663,0.02200457,0.14432031,0.12802847,0.118832156,0.0143185295
40,0.061895907,0.09693114,0.05900984,0.013922816,0.031411797,0.0352234,0.08190895,0.13973202,0.0575588,0.014182486,0.117557526,0.108827405,0.0884688,0.041082438,0.052286636
41,0.041982688,0.0948143,0.040349633,0.01844083,0.12419703,0.01584819,0.057613764,0.034025416,0.050133098,0.04779064,0.09622163,0.008027908,0.039179802,0.31672972,0.014645328
42,0.041863635,0.04506475,0.072290815,0.10694483,0.08534025,0.06012961,0.013926595,0.034757674,0.036879975,0.04274256,0.03890056,0.07609919,0.030268993,0.09516721,0.21962331
43,0.04230312,0.042021967,0.013573738,0.0057016,0.13492282,0.07119984,0.12768565,0.08537028,0.06473356,0.025385093,0.023509331,0.03295074,0.06826228,0.15514351,0.10723649
44,0.09818364,0.09629812,0.059164282,0.082880914,0.09423917,0.0945604,0.023307627,0.0360814,0.020464776,0.07570076,0.07542045,0.05148735,0.117975935,0.056130208,0.018104976
45,0.030417789,0.21388024,0.010926108,0.00674368,0.13336113,0.063237496,0.04912615,0.059369992,0.018162167,0.06603104,0.04666084,0.084194794,0.08801307,0.114466846,0.015408762
46,0.05518792,0.25074643,0.023729704,0.004577317,0.046331435,0.028026244,0.047923777,0.073429406,0.003077644,0.010618265,0.07637102,0.10613881,0.17009014,0.090768114,0.012983713
47,0.09086698,0.014632978,0.031946782,0.07752541,0.083527006,0.0097107515,0.0643907,0.07596581,0.03934059,0.13989204,0.08557211,0.058841623,0.037735935,0.13306719,0.05698413
48,0.031326998,0.10560728,0.054457106,0.02640937,0.053263392,0.015990855,0.01013872,0.1484527,0.029529197,0.08018463,0.09053458,0.11138341,0.107876636,0.0918423,0.043002766
49,0.073961854,0.0913293,0.037166446,0.017027715,0.12784374,0.022146305,0.09889083,0.09145302,0.06906722,0.038004883,0.039489638,0.03360609,0.11603811,0.111560166,0.032414664
50,0.019835453,0.14413115,0.14245194,0.108937636,0.04533286,0.026914062,0.066195324,0.06674377,0.015179298,0.035170946,0.038911644,0.023678876,0.14803748,0.05169681,0.06678261
51,0.046514113,0.24454631,0.015673866,0.04073006,0.11704701,0.046505082,0.032901414,0.01869636,0.031601388,0.049460135,0.03177267,0.05505363,0.034560803,0.1794086,0.05552851
52,0.16410725,0.06383422,0.07074345,0.05510783,0.0874242,0.015263686,0.039834652,0.025661679,0.035883326,0.004040187,0.05498043,0.06709723,0.09932039,0.15402786,0.062673666
53,0.023320116,0.0645803,0.030143186,0.047012746,0.06170082,0.025277259,0.08958737,0.02495432,0.1376806,0.033710472,0.026289012,0.023682574,0.16258478,0.10268282,0.1467936
54,0.018398155,0.06167716,0.031267185,0.013354728,0.0692188,0.054186728,0.09890353,0.053829174,0.07590897,0.061171334,0.12325108,0.06814967,0.12506412,0.1157334,0.029885959
55,0.041759234,0.10865892,0.0042390027,0.035561837,0.10459498,0.047490917,0.023332255,0.08536409,0.069507,0.024718842,0.1549701,0.016039561,0.024006017,0.21811147,0.041645803
56,0.06806365,0.16426912,0.04869009,0.106769145,0.018883636,0.015975136,0.039545134,0.03351823,0.09124517,0.010269539,0.074499026,0.038998242,0.07663817,0.05089127,0.16174448
57,0.051426508,0.11522545,0.0564987,0.12762566,0.027588533,0.04580791,0.063084476,0.051936813,0.0372308,0.03183842,0.0349274,0.10755411,0.049823426,0.1390808,0.06035088
58,0.092175566,0.021052165,0.037671875,0.043762278,0.025538648,0.015484032,0.039422996,0.038245466,0.09283933,0.02581425,0.10258043,0.06618286,0.040190715,0.1781848,0.18085457
59,0.04370347,0.14495032,0.104320556,0.04379768,0.025916176,0.015907343,0.02041073,0.03486829,0.19417351,0.061556883,0.10079667,0.038762838,0.06797052,0.06482262,0.03804239
60,0.05706783,0.05525002,0.013622675,0.027265556,0.046371914,0.00110979,0.031332746,0.14875254,0.05718392,0.0467817,0.028320901,0.037323274,0.104997575,0.3362596,0.008359986
61,0.12805319,0.26670316,0.05880994,0.026164874,0.098349966,0.032808557,0.06467418,0.0894824,0.0586973,0.020692589,0.016821422,0.01982281,0.039900444,0.039476868,0.03954229
62,0.044635016,0.12460368,0.17068964,0.068600826,0.04562061,0.04883782,0.013791825,0.03534953,0.066478424,0.030364411,0.098220624,0.06027455,0.09170587,0.054304298,0.04652281
63,0.035641957,0.3102399,0.049370207,0.033897113,0.05217684,0.054990493,0.012950795,0.02067794,0.057240315,0.018622432,0.059538156,0.070769675,0.05964042,0.15943398,0.0048097847
64,0.06144183,0.06506375,0.10952401,0.021124788,0.048509702,0.011964891,0.082476676,0.011776151,0.03551187,0.021912912,0.07373041,0.08245734,0.0924892,0.1868163,0.095200196
65,0.09069825,0.15062657,0.108908735,0.043742787,0.048636127,0.12983981,0.06671365,0.03048233,0.024490258,0.04798003,0.07437624,0.027265226,0.038247038,0.09023276,0.027760211
66,0.06362776,0.29196024,0.035985883,0.036968175,0.043134723,0.08516949,0.01196289,0.016469834,0.03275927,0.01656044,0.128254,0.013246377,0.036709666,0.1570714,0.030119855
67,0.06391625,0.10981465,0.099808946,0.022146814,0.016830953,0.04703631,0.004875418,0.09099849,0.03611649,0.016276551,0.015839318,0.11599985,0.0608496,0.24052656,0.05896385
68,0.09840007,0.35850888,0.018790966,0.036798768,0.027085824,0.076967426,0.0069215824,0.017140865,0.02281671,0.06786308,0.019411847,0.046001628,0.1067474,0.08754836,0.0089965295
69,0.065435134,0.10657966,0.05851526,0.032953147,0.016274227,0.03569548,0.01002496,0.047520235,0.037442442,0.027433077,0.08294974,0.12541257,0.023746228,0.25265038,0.07736746
70,0.022037614,0.23605369,0.03815496,0.0568382,0.010162333,0.095942095,0.07497482,0.046532992,0.052166503,0.051595848,0.03202495,0.041766837,0.12434995,0.06140849,0.05599068
71,0.016639207,0.012019265,0.069170214,0.04674339,0.1765267,0.019089608,0.02795925,0.10016167,0.032235835,0.021838933,0.057742838,0.08090741,0.15749666,0.039034218,0.14243475
72,0.047519118,0.06335895,0.099317096,0.03956517,0.064105004,0.026760753,0.04296469,0.2225466,0.017540505,0.011250112,0.0146310255,0.08404101,0.033652563,0.18585376,0.046893653
73,0.09804718,0.107581936,0.13418059,0.06234602,0.0772594,0.016487457,0.036452264,0.029345116,0.045442015,0.022902565,0.03091579,0.030977862,0.11285614,0.17211384,0.023091719
74,0.028450783,0.1439258,0.033753417,0.060278755,0.0471637,0.006668367,0.008875118,0.13720834,0.022206644,0.05028116,0.1695289,0.01701504,0.17065871,0.0729793,0.031006042
75,0.07059237,0.07068169,0.048032794,0.022904087,0.02894195,0.063645795,0.093997024,0.04721527,0.067622416,0.017337048,0.00964882,0.056757204,0.07033227,0.28799894,0.044292312
76,0.054769173,0.1537978,0.0065155304,0.03186718,0.031088622,0.061448302,0.014018555,0.05699609,0.01901497,0.01427959,0.005935449,0.072082415,0.07097405,0.32255644,0.084655754
77,0.10672907,0.10139037,0.030041305,0.013409899,0.095657095,0.05382686,0.026961494,0.03567035,0.07829078,0.005761351,0.04697731,0.032601964,0.14974248,0.175748,0.047191694
78,0.06557165,0.069142975,0.05697613,0.04386374,0.027173145,0.030144082,0.023171958,0.10310254,0.1205609,0.033452168,0.13454,0.050215766,0.049247414,0.07194515,0.120892376
79,0.017348718,0.32891867,0.050399978,0.009791987,0.05526369,0.024965262,0.035789486,0.043258242,0.042928275,0.031663496,0.1626183,0.05667957,0.04870147,0.032101795,0.059571065
80,0.09362951,0.047886033,0.086695015,0.09741422,0.031508427,0.06562738,0.012690341,0.045203794,0.017855061,0.027034393,0.08170559,0.051398788,0.1735262,0.12713157,0.040693734
81,0.066431396,0.079593524,0.19229369,0.20761064,0.04309423,0.04104683,0.02491432,0.016093172,0.06314419,0.028983986,0.040180974,0.07946762,0.018806573,0.049528193,0.04881068
82,0.016494783,0.060433056,0.14484634,0.11084671,0.090598784,0.07359936,0.058156867,0.07716547,0.07407,0.01583547,0.030259749,0.08366769,0.05557119,0.06122978,0.047224786
83,0.075307555,0.017747309,0.008828239,0.041957814,0.041688196,0.03365471,0.061353713,0.044049382,0.042541012,0.027435308,0.02944554,0.094697624,0.26052684,0.057856735,0.16290992
84,0.053617112,0.1255825,0.020435914,0.0331477,0.06128856,0.0062749954,0.02310039,0.060947184,0.030044498,0.018950444,0.04544303,0.10877119,0.10342343,0.18119824,0.12777485
85,0.04957027,0.08988816,0.021342667,0.06992253,0.107465126,0.07536655,0.057092004,0.04600804,0.03942657,0.03305801,0.020657578,0.041598927,0.20521174,0.07407526,0.06931664
86,0.044131562,0.06575006,0.20471084,0.07376125,0.13317032,0.016807817,0.04513789,0.0444877,0.049523655,0.027587695,0.048870794,0.038183764,0.06592176,0.06803209,0.07392288
87,0.13819651,0.110847495,0.034606043,0.010609421,0.043209385,0.08582573,0.084098175,0.017428873,0.030628277,0.0038455161,0.020502172,0.075232856,0.06471438,0.12733339,0.15292189
88,0.09939694,0.06189476,0.076826625,0.051212672,0.031300742,0.035144698,0.047175426,0.038724292,0.016127143,0.08069267,0.029192675,0.073083855,0.19084631,0.10382684,0.06455431
89,0.08148559,0.17803511,0.12686872,0.03044013,0.0672501,0.063766085,0.015482624,0.058660388,0.02106853,0.060105875,0.022451892,0.027809057,0.029839542,0.107251845,0.1094845
90,0.049892858,0.094498105,0.009088113,0.06331796,0.08549743,0.03706665,0.10087452,0.04528221,0.043592907,0.04095853,0.016567038,0.14139876,0.1414874,0.03842209,0.09205542
91,0.031374827,0.2070551,0.023808656,0.05396825,0.06947215,0.043709252,0.039700855,0.14639325,0.048875853,0.020362323,0.07329568,0.07171742,0.05592973,0.06835854,0.04597814
92,0.10407943,0.15823862,0.06080522,0.010548217,0.11376179,0.019066231,0.012587276,0.022432284,0.036318127,0.1545344,0.02599576,0.04230166,0.04140452,0.19050775,0.0074185617
93,0.07870071,0.13265762,0.03940942,0.038245983,0.08688476,0.044148963,0.06257086,0.08592762,0.03645373,0.03671623,0.06400853,0.034023996,0.06414598,0.17555499,0.020550482
94,0.06849243,0.089359835,0.043305237,0.027932886,0.15758538,0.045383886,0.017285453,0.036437746,0.07840882,0.06166717,0.03304384,0.06342604,0.16885726,0.10248021,0.0063338587
95,0.041251,0.20249332,0.051529218,0.096974224,0.03331477,0.014899676,0.04530648,0.050213616,0.035459835,0.030940887,0.05048802,0.024830122,0.07738613,0.12473811,0.120174594
96,0.16485931,0.10440577,0.020904573,0.027315086,0.06080556,0.040291704,0.083349235,0.031365715,0.06631766,0.017688004,0.042658117,0.05628943,0.16622142,0.043906413,0.073621966
97,0.09067501,0.07943467,0.048509452,0.0063587176,0.052479953,0.048624817,0.10781842,0.010392816,0.0407214,0.054587707,0.08974382,0.023713678,0.15705536,0.15569802,0.03418608
98,0.03192952,0.14759327,0.0408681,0.012917216,0.04118324,0.027501613,0.033487342,0.020371575,0.04141256,0.03759752,0.0077230437,0.025134245,0.19935751,0.09670393,0.23621929
99,0.07692108,0.19251068,0.04936466,0.035653446,0.12007568,0.021474779,0.044659443,0.09719787,0.026313761,0.0041051162,0.059109267,0.030464247,0.022183409,0.15605803,0.06390847
100,0.09263065,0.08182164,0.021176238,0.08051988,0.19099882,0.040081162,0.01888001,0.039406188,0.035890553,0.02429385,0.015746305,0.02632332,0.103173874,0.20328255,0.025774948
101,0.17800765,0.110369965,0.04804748,0.035063844,0.018431028,0.027527876,0.10160927,0.00622745,0.057337333,0.14662826,0.027325144,0.08357116,0.033214424,0.08339349,0.043245677
102,0.050880842,0.07774405,0.019898018,0.099834464,0.05773954,0.04495893,0.022281246,0.02650093,0.07656557,0.059292756,0.11385327,0.19092065,0.07135002,0.0303524,0.057827294
103,0.085669175,0.059053127,0.012914372,0.030683164,0.033574928,0.04260352,0.06999875,0.043139443,0.11517355,0.049779367,0.09971432,0.04018761,0.1748003,0.044433776,0.09827458
104,0.06126544,0.1789394,0.0053447806,0.10001634,0.018898245,0.017611977,0.06805166,0.063251585,0.07027602,0.03659937,0.10333895,0.013148843,0.104327686,0.03761159,0.12131814
105,0.03324447,0.022294577,0.17477244,0.06877054,0.08776934,0.035426915,0.14092183,0.071744785,0.039023444,0.05247183,0.023471061,0.027949799,0.028369946,0.16894332,0.024825733
106,0.06854193,0.16149984,0.049251497,0.03404113,0.07289906,0.04306781,0.057638966,0.08014959,0.023087407,0.04361815,0.06773743,0.045382053,0.07232621,0.07945034,0.10130869
107,0.07347418,0.09660969,0.02087718,0.0586948,0.110744245,0.03212783,0.08000247,0.021728726,0.021443278,0.018393008,0.036215134,0.058780614,0.11445354,0.17930776,0.077147506
108,0.08523735,0.040131498,0.011972048,0.033464983,0.13964936,0.010198067,0.031364135,0.06373706,0.017454607,0.035746418,0.07791424,0.102452196,0.111190856,0.21084076,0.028646482
109,0.05342432,0.25288472,0.0639999,0.014809309,0.11059172,0.09330958,0.009056105,0.043936133,0.04215212,0.032622483,0.054499034,0.049477413,0.07278183,0.070110336,0.036344975
110,0.096313134,0.066911064,0.04750131,0.05031912,0.06032763,0.010491859,0.016654134,0.07439868,0.059154883,0.015006883,0.0194695,0.12656346,0.105142735,0.20987608,0.04186957
111,0.112510666,0.05409073,0.09168768,0.04366509,0.009819217,0.100354694,0.08954827,0.0676744,0.075023316,0.009393344,0.022520581,0.109751575,0.0858023,0.10329698,0.02486113
112,0.059401527,0.042288404,0.07851364,0.05281,0.06157892,0.08987922,0.10005702,0.10666114,0.016684504,0.032684438,0.08453575,0.028467314,0.07661486,0.1423273,0.027496006
113,0.050868273,0.10646766,0.04388454,0.03441281,0.042763695,0.021115338,0.028535144,0.15465705,0.016984612,0.008581736,0.09460009,0.060561337,0.049942743,0.21680899,0.0698159
114,0.09100459,0.043624688,0.028834859,0.052751783,0.029169915,0.015106125,0.08649795,0.043983087,0.036053743,0.017551225,0.088364735,0.08047784,0.113062106,0.2027958,0.0707216
115,0.020867916,0.04580869,0.034821406,0.01793057,0.1741412,0.039854296,0.023207735,0.039462518,0.030791374,0.0100067975,0.05595292,0.116663076,0.05780942,0.29957393,0.033108104
116,0.10246023,0.05072563,0.16335298,0.052587368,0.052254297,0.032622304,0.10247057,0.034515526,0.008327275,0.046544094,0.027377978,0.07433432,0.09398998,0.15374883,0.0046886355
117,0.027611893,0.12972891,0.040537786,0.14005479,0.05023955,0.161172,0.082916096,0.013263513,0.02317445,0.03423788,0.019441612,0.0045542037,0.10041525,0.11804546,0.054606687
118,0.039970756,0.07494778,0.09475487,0.023623314,0.18912587,0.09651273,0.03279703,0.007586268,0.046892334,0.027057594,0.07243806,0.023846176,0.13239048,0.09244952,0.045607205
119,0.07947476,0.12644097,0.0384946,0.110277265,0.042295896,0.07862155,0.041536603,0.06617924,0.03765332,0.029857337,0.062008448,0.08942086,0.100308605,0.06992124,0.027509302
120,0.032227807,0.22580841,0.030509943,0.053433254,0.08525464,0.033879153,0.027472911,0.023972433,0.05691532,0.04509895,0.07604071,0.079388656,0.10269921,0.08495225,0.04234643
121,0.11706693,0.08391378,0.051532313,0.06061336,0.17100357,0.040093347,0.069205776,0.02170738,0.05340524,0.014416626,0.048671518,0.03955962,0.102872126,0.03619329,0.08974516
122,0.06811694,0.1054682,0.12668815,0.10371183,0.017293567,0.014058731,0.05524459,0.04228956,0.14902091,0.08189394,0.03444164,0.03575332,0.019593319,0.12219311,0.024232235
123,0.01587881,0.07083024,0.10601931,0.030875472,0.14621839,0.025901673,0.021783048,0.05444218,0.066070616,0.04066825,0.1447165,0.0243693,0.059115116,0.11984266,0.07326842
124,0.06103811,0.18242699,0.17701593,0.085369326,0.10792854,0.044778593,0.01658969,0.06703675,0.03804276,0.02742617,0.013955237,0.032646853,0.04945794,0.03823991,0.058047295
125,0.13812202,0.11375676,0.035668563,0.09165974,0.040733606,0.01391135,0.06883442,0.029691488,0.018998677,0.09111459,0.019819183,0.04845387,0.105560735,0.057524182,0.12615088
126,0.0954198,0.14286926,0.07258149,0.07584313,0.033244397,0.04510621,0.05351223,0.030862404,0.026043495,0.020920623,0.10139964,0.06600679,0.053268258,0.06953668,0.11338562
127,0.064133294,0.1406456,0.022923296,0.084274486,0.027865032,0.072280966,0.03648687,0.08782138,0.024368025,0.04149082,0.058632668,0.019624285,0.06551822,0.08343322,0.17050181
128,0.013023101,0.35844132,0.006208622,0.08951959,0.01710248,0.07507897,0.035864536,0.012811867,0.012584401,0.015656132,0.05295637,0.041518286,0.06911012,0.13598453,0.06413969
129,0.031376813,0.35766605,0.009910153,0.038400885,0.020021744,0.038766105,0.05223025,0.040160704,0.062506355,0.025773395,0.013885251,0.08616266,0.16216284,0.0492985,0.011678445
130,0.08612435,0.030623369,0.015125739,0.07697415,0.11938208,0.031091591,0.030457383,0.11148186,0.033418953,0.044179093,0.12948088,0.048807375,0.012625341,0.15744077,0.07278706
131,0.034276593,0.31339166,0.022081865,0.064683735,0.03264574,0.022653075,0.026636323,0.067784935,0.038035046,0.026998872,0.12544435,0.076918036,0.0687651,0.023325529,0.05635918
132,0.07750763,0.029482113,0.08126724,0.063494645,0.022357782,0.03596497,0.025503254,0.05796796,0.02443183,0.014528257,0.04620521,0.038148064,0.032631844,0.3954668,0.055042397
133,0.048927203,0.14651693,0.095926315,0.063423425,0.025323913,0.0067363936,0.08104576,0.025843324,0.015570601,0.009969532,0.038475607,0.05648269,0.16084658,0.17601031,0.048901375
134,0.08839806,0.28746077,0.04816895,0.021933094,0.12653247,0.004049872,0.0070637446,0.08596183,0.049350638,0.07204346,0.020964352,0.09076907,0.04912808,0.04329783,0.004877755
135,0.013258972,0.3065481,0.017335936,0.059186544,0.01766382,0.07432003,0.02424459,0.045349855,0.033747006,0.02917023,0.046409603,0.05691349,0.07515961,0.07638308,0.1243091
136,0.025612807,0.12113692,0.07644886,0.06265342,0.060678247,0.021839594,0.05925869,0.038514752,0.097734466,0.0431409,0.034117736,0.05853729,0.11835611,0.13463382,0.04733635
137,0.045953497,0.17540242,0.080911376,0.07144541,0.10057027,0.016194604,0.016367977,0.07780061,0.05377511,0.034432247,0.13053416,0.01062922,0.06915397,0.058454137,0.05837497
138,0.095694385,0.24935237,0.01487182,0.060972758,0.048811246,0.059150033,0.04577556,0.007939255,0.030452909,0.020689284,0.021773081,0.112881325,0.057130888,0.06873624,0.105768844
139,0.09919012,0.0681739,0.07474508,0.059764966,0.057999402,0.026095051,0.05921115,0.049422126,0.21348266,0.043057512,0.040589932,0.021749318,0.06488263,0.09147299,0.030163083
140,0.09164493,0.15435767,0.14406888,0.013474851,0.033885848,0.06081112,0.108727835,0.011894221,0.09693797,0.030218925,0.06701676,0.01731211,0.0382333,0.06127225,0.070143335
141,0.0484173,0.29298052,0.04444417,0.031686064,0.079580285,0.010528943,0.01003022,0.08677682,0.00901933,0.014276209,0.06982871,0.13841583,0.022690408,0.088597536,0.052727744
142,0.034294043,0.07298593,0.067687824,0.056672942,0.10729531,0.046366133,0.02821872,0.06957046,0.020995125,0.06107926,0.03014395,0.17105305,0.097647525,0.071485065,0.06450454
143,0.033990797,0.105392545,0.016353292,0.08003299,0.02807584,0.0109944735,0.078308195,0.2387988,0.0127811795,0.019779503,0.014527778,0.095192716,0.16488059,0.008329968,0.09256129
144,0.016568068,0.32135752,0.02341626,0.053033736,0.011231907,0.0860821,0.044557586,0.07982107,0.053468406,0.029445145,0.008816166,0.08085996,0.037426338,0.053783495,0.10013217
145,0.04281716,0.08782208,0.023140807,0.054710805,0.06113239,0.03083535,0.20894639,0.037675492,0.029533837,0.04641044,0.05337402,0.08339094,0.095529996,0.034664705,0.11001552
146,0.0413924,0.09587319,0.016891977,0.08950715,0.035359878,0.046769433,0.1242117,0.16870548,0.022015078,0.083631925,0.012934518,0.05228211,0.09354028,0.064073674,0.052811135
147,0.062352926,0.12091948,0.0036261927,0.032048173,0.07743092,0.08397241,0.052461963,0.024967238,0.053513773,0.09945647,0.1022604,0.027424455,0.07717781,0.114320844,0.06806701
148,0.057924006,0.05415953,0.026013656,0.021634279,0.09049938,0.08025389,0.10084646,0.22601873,0.015887443,0.01704538,0.052392572,0.082323454,0.035949185,0.10706614,0.03198598
