,Gad2,Slc32a1,Crhbp,Flt1,Cnr1,Vip,Cpne5,Apln,Pthlh,Crh,Tbr1,Acta2,Lamp5,Rorb,Syt6,Kcnip2,Aldoc,Gfap,Serpinf1,Mfge8,Sox10,Plp1,Pdgfra,Bmp4,Itpr2,Tmem2,Ctps,Anln,Mrc1,Hexb,Ttr,Foxj1,Vtn
10,2.490893,0.17582767,0.46343723,0.16823624,2.5378098,1.2565589,0.17458124,0.32905686,0.41946703,0.42737073,1.8375351,0.089721456,0.16175848,0.14778994,0.17023814,0.22971375,0.45047763,0.24676988,0.3129579,0.1808159,0.34353688,0.04794562,0.1483867,0.66586286,0.17148787,0.048852116,0.5847632,0.14355293,0.12584797,0.21666326,0.22561313,0.26244247,0.4251723
11,1.0099684,3.3136737,1.7651967,1.5272312,147.51534,10.234788,10.702852,13.217912,2.7855744,3.593519,66.07824,0.3307411,251.54855,1.5512419,3.1226356,3.1620657,11.257237,0.7228251,7.81675,2.6553195,7.102893,3.834807,2.1815462,2.8070085,3.0859654,0.25171977,22.020311,4.2456083,4.9891305,23.95889,7.3753123,3.7733126,5.005892
12,6.961547,3.4057713,4.030013,0.9538712,29.27672,4.446795,2.653849,6.493537,3.5269916,2.9016094,56.238804,1.1601868,25.832155,3.568231,1.5795397,0.9996053,2.8166616,1.5901883,4.2690344,2.4752402,4.8239975,1.7098433,1.3772433,5.328933,2.4869525,0.68192977,3.7128577,3.0101168,2.522017,6.7461033,2.5778024,2.1943967,4.6127677
13,4.574821,2.041411,1.5262625,1.456347,28.727055,3.9413157,3.0457592,2.4244552,1.6669255,2.733408,18.040602,1.2194854,16.88171,1.9339504,1.3602664,1.4750949,3.0076683,0.7141062,4.675231,1.4820215,2.3976407,0.77691764,1.1133889,1.6110488,1.2426153,0.8672926,4.092529,1.9505911,1.6567093,2.790305,1.4620894,1.8826565,2.254395
14,0.36354694,0.41681886,0.19471137,0.40034273,9.404139,0.9338104,1.9980168,0.5269832,0.33885053,0.55270344,4.519978,0.018580949,17.01853,1.4006382,0.63390857,4.2477818,3.4404461,0.36009508,0.69984835,0.34510496,0.5049614,0.09024279,0.4975326,0.4303839,0.35527956,0.13058928,4.786116,0.50269616,0.23152135,3.0913045,0.07131571,0.264825,0.2873249
15,9.866597,2.726658,1.9049038,1.3235554,130.16891,13.344123,22.534208,7.1034875,1.3317872,2.9339669,23.751545,0.19401474,20.753485,1.0123811,1.6291493,6.8776937,2.606814,1.914134,6.70339,2.2951262,5.360886,1.0764886,1.8208277,5.169262,3.04777,0.6064469,15.035564,4.358804,3.1925116,9.091779,4.8470464,4.649528,4.233745
16,1.1966684,3.2258523,1.9918644,1.5269775,117.25922,9.392433,8.746437,10.935648,2.7589297,3.4518766,56.231968,0.38960254,181.9646,1.6079458,3.0422778,2.6417246,12.47118,0.68668985,6.806282,2.286452,5.7404575,3.7083123,2.0362813,2.5363362,2.6173558,0.286685,19.216803,3.444788,3.7204728,19.711489,7.4250574,3.4906776,4.794361
17,4.6850476,3.0584018,0.85782486,1.5229872,70.22981,2.721056,7.667911,5.359033,2.0088077,1.3980113,27.286179,0.28793177,64.07952,1.5646014,1.7911189,9.760822,2.1650517,1.0673976,5.430877,2.874025,2.8485887,5.256032,2.7270176,3.0035942,1.977019,0.7940892,20.322502,2.6531363,2.5813785,6.7892246,1.9446378,1.6644287,1.6152724
18,1.5259509,2.076192,0.7090394,0.9051665,68.566864,2.2519884,4.3497944,2.2520897,1.10893,1.2144182,25.91815,0.15491265,89.41778,1.0435518,0.97696716,4.3299403,1.9964858,0.53537977,3.5147264,1.2596483,1.8736279,1.356006,1.0511591,1.5689254,1.0011129,0.39560062,9.51402,1.9006838,1.5337652,7.537612,0.9767467,1.3853506,1.523327
19,1.562463,1.7545624,2.9930327,0.94008666,31.949352,1.7562023,7.303462,3.7921815,1.4304781,1.2281214,30.653915,0.12869748,64.27045,1.8759439,1.6561669,1.3087524,3.4364626,0.8560683,2.9125023,0.78363115,3.05863,0.4767623,0.9101731,1.9744004,1.1950088,0.18471795,6.453785,1.6978886,1.1570258,8.99248,0.98808044,1.2947663,1.7179818
20,1.4454725,2.2099771,0.9562791,0.6487337,79.400375,8.278142,3.7483916,5.2909594,3.0545237,5.0182586,50.636417,0.40440246,98.26723,2.1501195,1.1067996,1.3474218,11.003553,0.5824996,3.7274492,2.0046434,3.1776907,1.0834945,1.6504358,2.2882118,1.1397431,0.32609373,7.2750826,2.3388245,1.6437749,9.211613,1.468042,1.6272091,2.3860123
21,3.8178685,3.0631213,1.042442,1.5647691,33.403114,3.2000217,3.2810614,5.015859,3.903933,3.8197668,34.41615,0.95052177,51.67132,3.5377178,2.439078,3.7534513,8.068916,0.89091617,4.219694,2.5742865,1.8614879,1.000835,2.1025925,1.2462689,2.111382,1.101041,13.360359,2.2669268,2.3223126,5.6439366,1.5997952,1.3225511,1.5478016
22,5.842092,3.5815482,2.0364003,1.9651172,55.164043,3.2376432,9.715399,5.113158,1.6301739,2.7158673,26.632757,0.82745904,66.69868,2.6282175,2.3399656,7.1481786,1.4817592,1.3276073,6.8822465,2.3782454,4.7720227,1.6576097,1.6140068,3.5760307,1.9015236,0.6313125,10.7674885,3.078743,3.201567,6.238977,2.4048843,2.8308206,2.5088966
23,4.7298565,1.3926177,3.0975614,1.0391428,10.079722,2.3371072,1.583109,2.777538,1.4636865,1.9636732,8.216547,1.3417044,3.112819,0.48067847,1.0825099,1.6440941,1.6654088,1.240848,2.70353,1.0027246,3.024929,0.51943386,0.6992984,2.437546,1.1654528,0.2454603,2.5594475,2.155609,1.7739156,2.6010506,3.0431805,2.1699345,3.2729979
24,8.2272005,4.0809655,3.3534157,2.468554,81.037994,12.301108,14.692165,7.371064,3.33086,2.93257,51.72359,0.42136043,82.03325,7.938562,3.94313,9.068267,5.9423523,4.154643,8.085714,2.8751512,7.3660254,1.1501971,2.52583,6.1801696,3.9994307,0.8950295,17.363777,5.062346,3.7460968,16.462955,2.0075462,4.011317,4.878793
25,13.330725,3.662186,8.021151,2.392686,15.872452,4.573032,3.3785963,7.477984,5.5363016,3.5781739,66.978226,0.757684,13.253666,11.93802,1.5611862,2.8997195,4.4793587,4.1489916,5.4982924,3.3345942,7.3218536,0.46340972,2.501722,4.0152383,4.8341675,1.6042922,11.277635,4.1131744,3.7153978,10.462858,1.3769168,1.8740457,4.1688385
26,5.449288,2.0022337,0.7269277,0.8981518,64.27391,8.104512,7.6656795,4.8354588,3.0076604,4.5022964,19.291176,0.40881953,10.82652,2.0165777,2.1713254,6.555078,4.3432226,1.0096427,3.5909584,2.0313928,2.613303,0.24142627,1.4189409,2.5127409,1.7509948,0.59894437,16.029642,2.0622432,1.4286736,4.5904894,1.3253708,1.9061435,1.7800074
27,3.2974486,2.173598,3.5818365,1.2492453,41.368507,9.431681,4.112315,2.2692246,1.1290607,2.1149259,28.072584,0.09178228,41.683647,1.055416,2.0428147,2.3915973,4.3917546,1.0523419,3.1227813,0.8999494,2.6975658,0.33066195,0.855016,2.8678026,1.3691082,0.28420287,10.718994,1.8574088,1.3407869,7.925149,0.72197926,1.7310007,2.1145706
28,1.5991437,0.8835371,0.31884325,0.4001229,28.856102,2.0532389,3.1282663,0.8791161,0.5081528,1.4019291,6.4824176,0.05312774,17.89276,0.44985747,0.9214527,3.2068176,1.137805,0.31992036,1.3744226,0.550326,0.63433295,0.22391963,0.5154552,0.9010775,0.40351972,0.17545012,6.6060543,0.7101441,0.5048872,2.352748,0.16540205,0.58844537,0.5478304
29,7.6850543,0.9220897,0.5160393,0.9357806,60.458202,41.1693,3.9322639,2.8860896,3.33191,20.895456,9.346979,0.4134952,1.0372151,0.63729966,1.5098381,4.086631,7.1572037,1.1990571,2.2569952,1.2120066,1.1574658,0.111080535,1.3549497,2.8812718,0.6903509,0.23912899,6.5523224,1.0830349,1.0026413,2.015685,0.7297799,2.2687507,2.6663325
30,7.188418,2.4738066,2.158966,2.0585148,42.856636,18.95605,1.6409276,4.0046983,4.464473,9.294221,20.066057,3.374765,9.0719385,0.79816467,2.140753,2.3832023,4.3972425,1.5896276,5.1243424,2.1217947,3.3903098,2.500444,1.5074842,5.7070103,1.4352812,0.49151024,3.6446533,2.6240664,2.9450803,3.9646556,3.5434473,4.176902,7.418304
31,5.9882584,2.525533,0.91920316,1.7039855,28.614416,4.126115,2.8427978,2.6666846,1.8972093,1.5521995,11.560133,0.62285495,8.452098,1.5533488,1.8225279,8.157652,1.8082839,1.4900594,4.0031247,2.7226667,2.0672512,2.0345652,2.1714365,4.1853423,1.3620116,0.7351248,7.9799423,1.6118782,1.3327075,2.631425,1.9244035,1.7217846,1.3907685
32,2.0871582,0.8912902,1.0250341,0.62622243,25.542477,8.469266,2.1350572,1.0311706,0.7556075,1.6148221,8.4615345,0.07059171,23.834875,1.0081781,1.6568128,1.8137296,2.0574725,0.58520186,1.8144648,0.5235204,1.0722573,0.18145,0.60099775,1.2499675,0.51333314,0.18603013,5.6330857,0.7650732,0.7038118,2.3513393,0.31564343,1.1453042,1.2255106
33,3.590337,3.0277877,3.1957588,1.4661767,33.955986,9.336256,3.6320844,8.047331,4.6396856,8.567923,53.566036,1.0846589,24.658934,4.319011,1.4196653,1.5524409,22.487183,1.3767251,4.0374207,2.331001,4.7905025,1.1471819,2.0857298,3.3791702,2.1221776,0.55581623,9.657509,3.2273636,2.8785534,9.420011,2.35738,2.4801993,5.0755234
34,1.2554464,1.2004867,1.8589729,0.86100394,22.028086,7.3735566,2.509191,4.7785697,2.6959915,4.0361376,28.76151,1.0243385,36.711582,4.963639,1.3768747,1.081545,7.660516,1.3433306,3.8960826,1.9003959,5.616578,0.29344538,0.9527912,2.373855,1.1982144,0.17591651,2.5282345,3.412408,3.0659115,6.364176,3.5927598,3.017343,5.550501
35,10.23001,3.1932578,4.168624,2.3512177,35.10821,8.264067,2.2397578,4.170434,3.8863657,2.4048548,40.981083,0.59421337,28.623484,7.837036,1.634689,2.660756,3.4357176,2.229508,4.1551113,2.0700078,3.1329198,0.6555848,2.0862584,3.1448357,1.8282629,0.7168302,13.28703,2.3192244,2.2531116,6.9798403,1.2279127,2.6472611,4.5081024
36,1.562463,1.7545624,2.9930327,0.94008666,31.949352,1.7562023,7.303462,3.7921815,1.4304781,1.2281214,30.653915,0.12869748,64.27045,1.8759439,1.6561669,1.3087524,3.4364626,0.8560683,2.9125023,0.78363115,3.05863,0.4767623,0.9101731,1.9744004,1.1950088,0.18471795,6.453785,1.6978886,1.1570258,8.99248,0.98808044,1.2947663,1.7179818
37,3.6112745,1.6981344,2.8860726,0.55699164,43.425323,8.925435,1.5618806,3.9174976,3.1460962,4.506193,38.232895,0.61019653,48.14059,1.5661567,1.2088175,0.6269446,4.933733,1.160181,3.0090299,1.4084492,3.8188868,0.20290451,0.74020326,2.7892566,1.0713165,0.21778141,2.9137607,2.5893154,1.7588468,6.498998,2.2658968,2.6085958,5.258964
38,1.0492874,2.258542,1.9056884,1.0043452,94.7035,5.01083,7.533441,8.074938,2.5052288,3.1647513,41.35337,0.4617325,136.0418,1.0545877,2.6459212,2.1420639,6.8725286,0.85010916,5.6329985,1.8613136,5.2151723,1.4584775,1.330148,2.2286887,1.3543125,0.20891303,9.604789,3.11907,2.843501,12.337055,4.9310737,2.652813,3.8038511
39,18.617254,1.5145152,1.139264,1.1808195,72.702065,31.263441,3.0403056,2.0075645,2.8547516,7.634515,12.222648,0.3985591,1.1662856,0.45577154,1.250234,3.1979809,1.4177424,1.0490879,2.9077935,1.6147223,1.0986542,0.2492063,1.2739718,3.4773262,0.61840045,0.3053979,6.6463194,1.3065234,1.0776271,2.1382494,1.0782291,2.1853106,1.9221025
40,3.1438222,2.790867,0.9458386,0.82103735,64.392654,1.562452,8.707187,4.2430577,1.0939772,1.6773288,21.706026,0.25538304,102.12833,1.2446184,1.3435842,5.0561757,1.3207172,0.5588104,4.6935487,1.6010631,2.8899887,0.7418876,0.9134015,1.8655602,1.4130685,0.36896423,12.605565,2.695749,2.0878263,6.7454104,0.9485964,1.4469212,1.3055667
41,2.8687325,1.8095683,0.8699364,0.9714109,106.910164,8.891302,6.5813055,2.2075949,1.5048788,5.6594596,23.731274,0.29493892,69.561516,0.8608445,2.1212397,6.0943413,1.9649515,0.59517777,3.9783413,1.4885714,1.9375569,0.44119245,1.0707455,2.5377884,0.72385675,0.27095747,11.472832,1.8287438,1.4005114,4.962323,0.6970531,1.7953614,1.288728
42,1.6728581,2.530338,0.6620306,1.6380336,158.57631,11.237077,12.160323,10.603957,3.940225,4.190349,50.84287,0.6603983,159.37083,2.1575367,2.472522,19.18214,6.255398,1.8358152,7.3853602,4.2737613,5.305425,6.5796375,4.1126127,3.762098,3.150388,0.61461043,24.779022,4.225037,6.4573097,15.675621,5.8011127,3.8062236,3.9596639
43,2.0065165,1.6843894,1.5060848,0.6295712,62.372185,10.36881,2.7057807,3.332324,1.6728367,2.4113994,43.701744,0.11047058,93.21863,1.7495978,1.0046237,0.9025495,4.5671644,0.7477964,3.4442961,1.0450224,2.985234,0.19616674,0.7059555,2.418731,0.81851274,0.17422554,5.1402974,1.842868,1.2403916,7.7931185,0.81746715,1.8086513,2.9412374
44,6.744429,1.744931,2.026704,1.0438323,56.56504,10.572727,7.9709215,5.4929967,2.9982636,6.2888584,17.360163,0.37944183,1.820161,0.6180794,0.6218483,3.6072612,2.6426287,1.9751766,3.3074303,1.803215,3.4622915,0.18939756,1.1851832,3.9511936,1.3021587,0.28301883,8.673031,1.836572,1.4428195,4.5968494,1.5619181,2.1031883,2.4285831
45,3.3016706,5.395278,3.2683063,1.5101944,117.41064,2.058036,23.371136,9.627111,1.6874435,1.8830085,49.88026,0.17961496,178.07501,2.0364723,2.6466818,5.231661,4.1030073,0.79354167,7.1721473,2.4714572,6.2293224,4.6568375,2.3530369,4.1348014,2.521974,0.3945413,18.943941,4.3154373,3.2741458,16.498873,4.767407,3.2993631,3.6143012
46,7.4058156,4.865402,2.0032208,2.3779933,63.145966,13.424451,3.6317303,8.266726,4.879279,4.3073106,66.0079,0.9876081,38.149822,5.087945,1.917687,6.2374654,2.9691598,3.0682538,6.784483,4.759622,6.521789,3.134999,2.6885955,10.442452,2.6006787,0.5998175,7.642941,4.22895,3.870928,9.379722,4.686421,4.682677,6.8753724
47,29.21965,2.5878778,12.257479,1.6138875,29.089214,11.731685,4.3223004,2.9179666,3.2446601,11.892158,20.796967,1.1653877,2.6498375,0.69732076,2.9116464,1.4601582,6.172737,1.7444364,3.8176966,1.3217676,3.4558275,0.37997398,1.3305697,5.477697,1.9126674,0.49726802,4.263035,2.55997,1.5298052,3.0332015,2.0662155,2.861866,3.7710774
48,2.6146357,0.6887126,0.3560015,0.70343405,14.961589,3.638496,1.2584243,0.8327335,0.6905402,1.431663,2.1897657,0.33948985,2.028107,0.21880053,0.78846437,3.3802426,0.7747413,0.45185196,1.4341488,0.7139128,0.9111194,0.16870134,0.52507764,1.7054304,0.49455595,0.14260922,3.2750742,0.49903464,0.3580472,0.8259903,1.1110096,1.1806704,0.8413188
49,8.94252,3.7863145,3.7936463,1.5588604,121.769035,48.653862,5.646352,8.093944,4.440923,5.034159,86.868904,0.45878628,38.618427,2.5709295,1.7777857,1.9516292,6.2454844,2.0473614,8.043353,3.2711034,5.869385,0.8473674,2.1652403,5.4212346,3.4846554,0.8317001,11.6266365,3.5369594,2.481361,9.486178,3.210929,3.7718446,5.6605034
50,1.929005,1.9951925,1.0907321,0.9206177,71.09294,11.792849,3.762711,6.3544745,2.9395483,4.0094213,53.8223,0.26664996,58.38686,3.246751,0.94296306,1.6796335,9.463183,1.0093908,3.4502213,2.2758071,3.4687438,0.63153774,1.8118949,2.9859493,1.7550464,0.348996,9.8923025,2.3189526,1.8799528,10.307628,2.5306582,2.0270405,3.3233943
51,4.005646,0.81471187,0.33650002,0.7024786,60.97924,19.865576,5.332308,2.4627364,1.987105,18.99095,4.7526464,0.7325249,1.1203142,0.35487798,0.702625,3.8540654,4.5495453,0.61511457,1.7846735,0.8735034,1.2192514,0.16426967,1.1248583,2.4621332,0.6155217,0.28668496,5.774072,1.2962079,0.69093204,2.2174418,0.82060987,1.596635,1.3392186
52,1.9776493,1.791361,0.98206306,0.7724173,60.32652,4.4279923,5.916657,5.75078,1.5745347,2.4698815,22.931498,0.45618546,56.692017,1.3522828,1.052316,3.4619226,2.535146,1.1887736,4.7408614,1.6918424,5.077156,0.68362397,0.92709,3.871623,1.5266236,0.24684592,5.4203186,3.6128678,1.9453931,9.202746,3.128151,3.122983,4.050918
53,4.4598284,0.9055371,1.6615976,0.7195657,27.378798,34.633606,1.3556641,2.2538893,1.7556274,6.541072,7.6191745,1.167056,1.685725,0.29341763,0.6154284,1.359016,2.65142,1.0826974,2.3855455,0.9607531,2.6048508,0.31825912,0.75752306,3.8431995,0.71067154,0.17171915,1.8594493,1.3986895,0.7676003,2.7371619,1.9309545,2.4585385,3.3393157
54,1.806584,1.9079874,3.008655,0.8331218,60.357944,9.927832,3.3718543,4.0222063,2.6258678,4.59191,52.827187,0.18981817,81.374405,1.9377006,1.1890426,0.8507624,6.224257,0.96712816,2.8368928,0.9745835,2.9872086,0.16890723,0.74170214,2.257532,0.9314571,0.19168168,5.2376976,1.7894608,1.3875498,10.228312,0.45908263,1.5614324,3.272463
55,14.232175,10.599812,24.058289,2.4920945,48.94062,7.9635196,12.20422,13.133025,4.691659,5.1262536,128.73941,0.84205097,150.92389,7.3576503,7.562867,4.227197,4.9304104,4.3232512,15.476432,3.709414,22.315,5.307345,2.7939525,7.362725,5.7156878,0.9482349,21.100704,6.6080194,10.225094,17.324717,4.5174537,5.504595,8.723975
56,1.806584,1.9079874,3.008655,0.8331218,60.357944,9.927832,3.3718543,4.0222063,2.6258678,4.59191,52.827187,0.18981817,81.374405,1.9377006,1.1890426,0.8507624,6.224257,0.96712816,2.8368928,0.9745835,2.9872086,0.16890723,0.74170214,2.257532,0.9314571,0.19168168,5.2376976,1.7894608,1.3875498,10.228312,0.45908263,1.5614324,3.272463
57,5.5521445,2.6874828,2.4679294,2.3036284,35.187973,3.197075,4.3540483,2.8587792,2.9366841,1.5282797,20.69353,0.34927872,24.621916,3.06494,2.7795405,5.8815002,5.000227,1.6624755,3.7312677,1.6028072,2.4192493,0.6740584,1.7228764,3.3756976,1.6467341,0.5323682,15.2829275,1.6568,1.0968927,5.4981847,1.9818349,2.1546502,2.5113668
58,2.1579208,1.0325472,3.2333758,0.5778682,13.966598,2.3354082,1.0865864,1.4048873,1.1159883,1.5179021,10.961881,0.17755644,15.604668,0.37354544,1.7520041,0.8160259,3.9123678,0.43249822,1.5647053,0.45598257,1.2527374,0.2518114,0.533546,1.433994,0.59826595,0.12322031,5.3455744,0.8277471,0.7134012,2.3298647,0.65854067,0.876443,1.1822517
59,3.754455,3.132963,1.4305809,1.2912973,43.589745,3.020886,6.057669,2.8251574,1.0432565,1.5266633,21.180134,0.34719774,91.35994,2.3752437,1.9287676,5.2136345,1.0864718,0.8109718,4.460001,1.2570844,2.5503938,1.1182106,0.9987485,1.546816,1.2100401,0.41920447,9.367147,1.5862879,1.5586576,4.6052403,0.6238756,1.3684726,1.2499578
60,7.4058156,4.865402,2.0032208,2.3779933,63.145966,13.424451,3.6317303,8.266726,4.879279,4.3073106,66.0079,0.9876081,38.149822,5.087945,1.917687,6.2374654,2.9691598,3.0682538,6.784483,4.759622,6.521789,3.134999,2.6885955,10.442452,2.6006787,0.5998175,7.642941,4.22895,3.870928,9.379722,4.686421,4.682677,6.8753724
61,10.405063,2.9537973,12.697424,1.7104188,14.117217,5.2853465,1.1143324,3.5081615,2.6944273,3.1353457,22.924307,0.49792582,12.346239,0.7602773,2.6430128,0.8308975,3.0670722,1.0449969,3.6006901,1.3827952,2.9189332,0.33550897,0.78249407,1.7039555,2.6284065,0.39572483,11.344693,1.6735936,2.2925532,4.6914425,2.3282528,2.04179,3.5294652
62,5.4870033,3.1641817,2.0599785,0.9760219,109.318146,49.09708,4.610864,10.222367,4.0724206,7.6677537,66.591286,0.54143083,29.952656,2.9252415,0.8620683,1.2018168,5.708038,1.8604219,5.9411077,2.9789455,6.5096836,0.91875,1.6755321,7.79024,1.6786975,0.25741777,4.063908,3.9397385,2.4640849,9.227108,5.2281365,4.1223965,7.5096245
63,10.373913,11.235162,15.320129,3.6910944,67.3593,24.768656,10.262633,21.724363,5.925939,13.521045,83.72264,3.2796564,203.8492,4.9990916,6.08572,5.2110333,4.4127283,3.4348161,18.355427,5.152839,18.781542,3.970981,2.7987769,5.272793,5.129968,0.6801991,35.107674,5.5425916,15.350219,13.881511,9.997127,8.620089,11.8122225
64,2.1592736,1.4106593,1.1771631,0.53851473,40.29846,8.686699,1.8630195,3.8474543,3.516973,5.4875784,26.257809,0.9465878,17.459887,1.028855,1.3552376,1.0616598,10.055,0.8715244,2.7009864,1.4210942,2.74927,0.72127473,1.1430625,2.3171585,0.8921227,0.26107535,3.8341246,1.8548331,1.5686475,3.8288476,2.9669204,2.1004674,3.4516368
65,1.9337097,1.6470623,1.0036012,0.47812742,31.8687,3.8139424,1.5958837,3.0357091,2.4722362,2.2366738,36.0587,0.2658714,22.832472,3.7852879,0.8458113,0.5414923,3.6845615,0.4260753,2.174184,1.4473913,1.5673208,0.50852555,1.1405938,1.4282148,0.8743278,0.2873176,5.099718,1.1732818,0.881324,3.9936075,0.992471,0.8438183,1.355047
66,1.9615093,2.5109046,1.4079973,0.8231725,73.51622,8.529196,3.4787624,7.332199,4.7051916,5.734984,53.01773,1.5434672,30.692856,2.1205685,1.0706658,0.9417928,6.3246975,0.4311358,4.2197957,2.8049638,2.8292346,3.0738935,2.4085994,1.3471966,1.8586743,0.73694444,11.491751,2.4709873,2.549875,7.3203197,5.3583016,1.877274,2.93987
67,2.7368774,2.7384756,2.092258,0.6537599,102.34766,8.212106,3.9548368,5.67725,2.9472787,3.5683827,67.73576,0.20475236,71.77713,1.3756931,1.314754,1.3828704,2.557469,0.7460205,4.4211597,2.5474782,3.3596277,1.0025963,1.622359,2.2059927,1.8247277,0.4417905,12.203981,2.646501,2.700775,9.956358,1.7504263,1.7826,2.8705218
68,2.8917968,2.2266,3.40954,1.357527,25.360182,2.3246686,4.8905907,2.650394,1.3566191,1.707428,22.505682,0.14988455,50.98431,1.6375115,2.7293267,3.299194,8.103235,1.235729,3.1774054,0.902182,2.5393414,0.7635974,1.2495462,2.2440183,2.0103853,0.58973837,11.359707,2.337999,1.6114472,9.803792,0.48834118,1.1078055,1.6729454
69,1.6238282,0.76378405,1.4230245,0.5904852,41.33588,13.543602,1.9707552,1.7339624,2.509921,3.6888785,10.250741,0.4702008,6.965277,0.27679944,1.7648474,1.1513244,3.027852,0.7096183,2.0124872,0.7724818,1.3991407,0.15848705,0.62144154,2.0483918,0.42114684,0.08076566,4.8054614,0.87555575,0.70776105,2.7314112,1.4310242,1.7292727,2.0366583
70,4.263153,3.4084716,3.399852,0.82932,100.52522,13.717538,5.1724553,9.220411,3.8247268,5.48215,58.819366,0.49354348,64.31118,1.7945173,1.6145537,1.1517105,4.374374,1.3372166,6.2228165,3.2052114,5.8930984,1.2849209,1.7572035,3.9949565,1.9883788,0.24808262,8.55995,3.112765,3.0286608,8.331449,5.42977,3.3684652,5.1701984
71,1.5660816,3.7184675,2.7265365,1.6055229,92.365486,10.957573,5.322743,9.519916,2.9058359,3.4959342,75.631676,0.1752355,177.374,2.9551284,1.8102182,2.9436972,8.433131,1.2660863,5.86558,2.5689049,5.958864,3.5789354,1.9666263,4.609211,2.1749158,0.26806796,13.218403,3.4150813,4.1565604,20.384056,3.7970717,3.0458543,5.435905
